1732227698.2738724,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.3311296,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.3870068,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.441707,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.496191,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.5503654,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.6045637,"state(us_sensor=56.3, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.660008,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.714403,"state(us_sensor=55.9, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.7692199,"state(us_sensor=55.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.8245585,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.880664,"state(us_sensor=55.5, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.9360697,"state(us_sensor=55.3, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.9942338,"state(us_sensor=55.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.0518265,"state(us_sensor=54.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.1090002,"state(us_sensor=54.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.166568,"state(us_sensor=54.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.223735,"state(us_sensor=54.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.2816274,"state(us_sensor=54.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.3391588,"state(us_sensor=53.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.3965847,"state(us_sensor=53.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.4546435,"state(us_sensor=53.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.512678,"state(us_sensor=53.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.5711448,"state(us_sensor=53.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.6292236,"state(us_sensor=53.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.6885111,"state(us_sensor=52.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.7472045,"state(us_sensor=52.5, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.8061378,"state(us_sensor=52.3, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.8659086,"state(us_sensor=51.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.9243708,"state(us_sensor=51.9, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227699.9828267,"state(us_sensor=51.9, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.041423,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.1014333,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.1602423,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.2194545,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.2794087,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.3384616,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227700.3980234,"state(us_sensor=51.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
